;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240
Argentina;7,3;7,2;7,2;7,3;7,1;7,2;7,2;7,2;7,4;7,2;7,2;7,3;7,3;7,4;7,6;6,4;6,3;6,5;6,2;6,1;6,2;6,1;6;6;5,9;5,9;6,1;5,8;5,7;5,7;86,7;85,1;90,1;81,7;87;87,5;85,6;82,1;88,5;87,9;89,1;98,8;95,1;91;97,1;47,4;48,5;49,3;49,2;44,8;44;45,2;45,9;46,7;45,1;44,7;43,2;43;42,9;41,4;138,5;136,7;136,6;133,3;132,5;131,4;128,5;128,6;128,1;126;125,6;124,2;122,4;118,3;117,1;11,7;13,2;14,2;14,9;13,3;12,8;13,8;13,1;14,3;13,2;13,7;14;13,9;13,5;13,9;8,5;8,5;8,2;8,6;8,3;8,4;8,4;9;8,4;9,2;8,1;8,1;8,7;9;8,1;10,5;10;9,1;9,5;9,3;9,3;9,1;10,4;10,5;11,2;11;10,7;10,9;10,5;10,5;13,3;12,9;13,3;12,5;12,1;11,9;11,7;11,1;10,8;10,6;9,7;9,7;9,3;8,8;9,2;8,9;8,5;8,5;8,3;8;7,9;7,6;7,5;7,4;7,2;6,6;6,5;6,5;6;6,2;15,5;15,2;15,6;14,5;14,1;13,8;13,5;13;12,6;12,2;11,3;11,6;11;10,6;11;1,6;2;1,3;1,6;1,5;1,8;1,3;1,1;1,4;1,4;1,1;1,1;1,1;1;0,8;7;7,8;9,4;8,3;10,3;7,9;8;6,8;7,3;6,2;6,4;7,4;6,4;6;5,2;39,2;47,8;43,7;39,7;55;43,8;39,8;34,9;32,5;37,3;38,7;33,7;28,7;37,5;30,1;74,5;74,6;74,8;75;75,1;75,3;75,4;75,6;75,8;75,9;76,1;76,2;76,4;76,5;76,7;2,4;2,4;2,4;2,4;2,4;2,4;2,3;2,3;2,3;2,3;2,3;2,3;2,3;2,3;2,3
